site,date,tmax,tmin,prcp,S1 Tmax,S1 Tmin,S1 Prcp,S2 Tmax,S2 Tmin,S2 Prcp,S3 Tmax,S3 Tmin,S3 Prcp
2021 Rush Ranch,2021-04-30,91.0,50.0,0.0,82.0,52.0,0.0,92.0,50.0,0.0,91.0,49.0,0.0
2021 Rush Ranch,2021-05-01,87.0,50.0,0.0,78.0,50.0,0.0,90.0,52.0,0.0,87.0,48.0,0.0
2021 Rush Ranch,2021-05-02,85.0,51.0,0.0,85.0,51.0,0.0,86.0,53.0,0.0,85.0,49.0,0.0
2021 Rush Ranch,2021-05-03,84.0,58.0,0.0,91.0,58.0,0.0,84.0,64.0,0.0,83.0,50.0,0.0
2021 Rush Ranch,2021-05-04,90.0,59.0,0.0,90.0,59.0,0.0,90.0,67.0,0.0,88.0,55.0,0.0
2021 Rush Ranch,2021-05-05,92.0,55.0,0.0,92.0,55.0,0.0,91.0,62.0,0.0,92.0,53.0,0.0
2021 Rush Ranch,2021-05-06,97.0,50.0,0.0,81.0,50.0,0.0,97.0,55.0,0.0,98.0,50.0,0.0
2021 Rush Ranch,2021-05-07,84.0,51.0,0.0,78.0,51.0,0.0,86.0,56.0,0.0,84.0,46.0,0.0
2021 Rush Ranch,2021-05-08,85.0,58.0,0.0,89.0,60.0,0.0,85.0,58.0,0.0,82.0,48.0,0.0
2021 Rush Ranch,2021-05-09,87.0,59.0,0.0,88.0,58.0,0.0,87.0,63.0,0.0,87.0,59.0,0.0
2021 Rush Ranch,2021-05-10,88.0,58.0,0.0,93.0,54.0,0.0,88.0,69.0,0.0,88.0,58.0,0.0
2021 Rush Ranch,2021-05-11,91.0,55.0,0.0,92.0,55.0,0.0,91.0,56.0,0.0,91.0,51.0,0.0
2021 Rush Ranch,2021-05-12,94.0,53.0,0.0,89.0,53.0,0.0,95.0,56.0,0.0,94.0,51.0,0.0
2021 Rush Ranch,2021-05-13,94.0,49.0,0.0,83.0,49.0,0.0,96.0,52.0,0.0,94.0,48.0,0.0
2021 Rush Ranch,2021-05-14,91.0,50.0,0.0,76.0,50.0,0.0,91.0,50.0,0.0,91.0,50.0,0.0
2021 Rush Ranch,2021-05-15,85.0,49.0,0.0,69.0,51.0,0.0,90.0,49.0,0.0,85.0,45.0,0.0
2021 Rush Ranch,2021-05-16,77.0,51.0,0.0,69.0,51.0,0.0,77.0,52.0,0.0,77.0,47.0,0.0
2021 Rush Ranch,2021-05-17,79.0,49.0,0.0,71.0,49.0,0.0,82.0,50.0,0.0,79.0,46.0,0.0
2021 Rush Ranch,2021-05-18,81.0,50.0,0.0,81.0,50.0,0.0,83.0,52.0,0.0,81.0,46.0,0.0
2021 Rush Ranch,2021-05-19,86.0,48.0,0.0,74.0,48.0,0.0,88.0,49.0,0.0,86.0,47.0,0.0
2021 Rush Ranch,2021-05-20,79.0,40.0,0.0,71.0,50.0,0.0,79.0,37.0,0.0,79.0,40.0,0.0
2021 Rush Ranch,2021-05-21,70.0,52.0,0.0,75.0,53.0,0.0,70.0,52.0,0.0,70.0,42.0,0.0
2021 Rush Ranch,2021-05-22,75.0,45.0,0.0,76.0,47.0,0.0,75.0,45.0,0.0,73.0,45.0,0.0
2021 Rush Ranch,2021-05-23,77.0,50.0,0.0,75.0,50.0,0.0,79.0,53.0,0.0,77.0,47.0,0.0
2021 Rush Ranch,2021-05-24,82.0,52.0,0.0,84.0,52.0,0.0,82.0,56.0,0.0,79.0,48.0,0.0
2021 Rush Ranch,2021-05-25,88.0,59.0,0.0,80.0,59.0,0.0,90.0,61.0,0.0,88.0,49.0,0.0
2021 Rush Ranch,2021-05-26,85.0,52.0,0.0,86.0,52.0,0.0,85.0,60.0,0.0,84.0,51.0,0.0
2021 Rush Ranch,2021-05-27,88.0,49.0,0.0,83.0,51.0,0.0,88.0,49.0,0.0,88.0,46.0,0.0
2021 Rush Ranch,2021-05-28,88.0,56.0,0.0,83.0,56.0,0.0,90.0,59.0,0.0,88.0,50.0,0.0
2021 Rush Ranch,2021-05-29,89.0,52.0,0.0,79.0,52.0,0.0,91.0,55.0,0.0,89.0,50.0,0.0
2021 Rush Ranch,2021-05-30,90.0,51.0,0.0,93.0,51.0,0.0,90.0,54.0,0.0,87.0,51.0,0.0
2021 Rush Ranch,2021-05-31,100.0,59.0,0.0,100.0,58.0,0.0,101.0,61.0,0.0,92.0,59.0,0.0
2021 Rush Ranch,2021-06-01,105.0,62.0,0.0,96.0,63.0,0.0,106.0,61.0,0.0,105.0,62.0,0.0
2021 Rush Ranch,2021-06-02,103.0,56.0,0.0,88.0,53.0,0.0,105.0,56.0,0.0,103.0,57.0,0.0
2021 Rush Ranch,2021-06-03,99.0,55.0,0.0,92.0,55.0,0.0,100.0,55.0,0.0,99.0,56.0,0.0
2021 Rush Ranch,2021-06-04,98.0,59.0,0.0,88.0,59.0,0.0,98.0,60.0,0.0,100.0,58.0,0.0
2021 Rush Ranch,2021-06-05,96.0,54.0,0.0,88.0,55.0,0.0,97.0,51.0,0.0,96.0,54.0,0.0
2021 Rush Ranch,2021-06-06,95.0,56.0,0.0,84.0,56.0,0.0,95.0,57.0,0.0,95.0,55.0,0.0
2021 Rush Ranch,2021-06-07,91.0,53.0,0.0,80.0,53.0,0.0,93.0,61.0,0.0,91.0,52.0,0.0
2021 Rush Ranch,2021-06-08,82.0,50.0,0.0,71.0,50.0,0.0,84.0,51.0,0.0,82.0,47.0,0.0
2021 Rush Ranch,2021-06-09,76.0,50.0,0.0,96.0,63.0,0.0,76.0,50.0,0.0,74.0,44.0,0.0
2021 Rush Ranch,2021-06-10,75.0,46.0,0.0,76.0,46.0,0.0,75.0,52.0,0.0,73.0,43.0,0.0
2021 Rush Ranch,2021-06-11,79.0,52.0,0.0,79.0,52.0,0.0,80.0,53.0,0.0,76.0,48.0,0.0
2021 Rush Ranch,2021-06-12,84.0,55.0,0.0,89.0,52.0,0.0,84.0,63.0,0.0,81.0,55.0,0.0
2021 Rush Ranch,2021-06-13,92.0,60.0,0.0,84.0,60.0,0.0,92.0,66.0,0.0,92.0,58.0,0.0
2021 Rush Ranch,2021-06-14,88.0,63.0,0.0,81.0,63.0,0.0,90.0,64.0,0.0,88.0,60.0,0.0
2021 Rush Ranch,2021-06-15,87.0,52.0,0.0,88.0,52.0,0.0,87.0,57.0,0.0,84.0,51.0,0.0
2021 Rush Ranch,2021-06-16,92.0,60.0,0.0,98.0,60.0,0.0,92.0,64.0,0.0,90.0,52.0,0.0
2021 Rush Ranch,2021-06-17,99.0,65.0,0.0,107.0,65.0,0.0,99.0,65.0,0.0,98.0,58.0,0.0
2021 Rush Ranch,2021-06-18,107.0,67.0,0.0,107.0,67.0,0.0,107.0,69.0,0.0,108.0,62.0,0.0
2021 Rush Ranch,2021-06-19,110.0,64.0,0.0,95.0,64.0,0.0,110.0,66.0,0.0,110.0,62.0,0.0
2021 Rush Ranch,2021-06-20,105.0,60.0,0.0,94.0,57.0,0.0,105.0,63.0,0.0,105.0,60.0,0.0
2021 Rush Ranch,2021-06-21,103.0,57.0,0.0,86.0,57.0,0.0,105.0,62.0,0.0,103.0,57.0,0.0
2021 Rush Ranch,2021-06-22,90.0,58.0,0.0,79.0,58.0,0.0,95.0,59.0,0.0,90.0,53.0,0.0
2021 Rush Ranch,2021-06-23,84.0,57.0,0.0,82.0,57.0,0.0,86.0,58.0,0.0,84.0,52.0,0.0
2021 Rush Ranch,2021-06-24,85.0,56.0,0.0,83.0,56.0,0.0,92.0,59.0,0.0,85.0,52.0,0.0
2021 Rush Ranch,2021-06-25,90.0,55.0,0.0,89.0,55.0,0.0,94.0,58.0,0.0,90.0,54.0,0.0
2021 Rush Ranch,2021-06-26,96.0,59.0,0.0,93.0,56.0,0.0,97.0,59.0,0.0,96.0,59.0,0.0
2021 Rush Ranch,2021-06-27,104.0,59.0,0.0,89.0,57.0,0.0,105.0,62.0,0.0,104.0,59.0,0.0
2021 Rush Ranch,2021-06-28,102.0,61.0,0.0,88.0,58.0,0.0,102.0,61.0,0.0,102.0,63.0,0.0
2021 Rush Ranch,2021-06-29,100.0,60.0,0.0,92.0,60.0,0.0,102.0,61.0,0.0,100.0,60.0,0.0
2021 Rush Ranch,2021-06-30,101.0,62.0,0.0,84.0,59.0,0.0,101.0,62.0,0.0,102.0,63.0,0.0
2021 Rush Ranch,2021-07-01,96.0,58.0,0.0,80.0,58.0,0.0,98.0,60.0,0.0,96.0,55.0,0.0
2021 Rush Ranch,2021-07-02,94.0,57.0,0.0,87.0,57.0,0.0,96.0,57.0,0.0,94.0,55.0,0.0
2021 Rush Ranch,2021-07-03,98.0,56.0,0.0,87.0,55.0,0.0,98.0,57.0,0.0,98.0,56.0,0.0
2021 Rush Ranch,2021-07-04,98.0,57.0,0.0,87.0,57.0,0.0,100.0,61.0,0.0,98.0,57.0,0.0
2021 Rush Ranch,2021-07-05,96.0,57.0,0.0,90.0,57.0,0.0,100.0,57.0,0.0,96.0,55.0,0.0
2021 Rush Ranch,2021-07-06,98.0,55.0,0.0,86.0,55.0,0.0,101.0,56.0,0.0,98.0,55.0,0.0
2021 Rush Ranch,2021-07-07,98.0,55.0,0.0,88.0,55.0,0.0,99.0,57.0,0.0,98.0,55.0,0.0
2021 Rush Ranch,2021-07-08,100.0,56.0,0.0,101.0,56.0,0.0,100.0,56.0,0.0,99.0,55.0,0.0
2021 Rush Ranch,2021-07-09,104.0,68.0,0.0,104.0,69.0,0.0,102.0,68.0,0.0,105.0,64.0,0.0
2021 Rush Ranch,2021-07-10,110.0,68.0,0.0,107.0,62.0,0.0,111.0,68.0,0.0,110.0,70.0,0.0
2021 Rush Ranch,2021-07-11,113.0,65.0,0.0,102.0,60.0,0.0,113.0,65.0,0.0,114.0,67.0,0.0
2021 Rush Ranch,2021-07-12,108.0,58.0,0.0,85.0,55.0,0.0,117.0,58.0,0.0,108.0,58.0,0.0
2021 Rush Ranch,2021-07-13,100.0,57.0,0.0,78.0,55.0,0.0,100.0,57.0,0.0,100.0,57.0,0.0
2021 Rush Ranch,2021-07-14,91.0,54.0,0.0,82.0,54.0,0.0,97.0,55.0,0.0,91.0,54.0,0.0
2021 Rush Ranch,2021-07-15,92.0,56.0,0.0,80.0,55.0,0.0,96.0,56.0,0.0,92.0,56.0,0.0
2021 Rush Ranch,2021-07-16,90.0,51.0,0.0,86.0,55.0,0.0,92.0,51.0,0.0,90.0,50.0,0.0
2021 Rush Ranch,2021-07-17,95.0,55.0,0.0,94.0,55.0,0.0,95.0,52.0,0.0,95.0,58.0,0.0
2021 Rush Ranch,2021-07-18,99.0,58.0,0.0,98.0,60.0,0.0,99.0,58.0,0.0,100.0,58.0,0.0
2021 Rush Ranch,2021-07-19,103.0,62.0,0.0,94.0,62.0,0.0,105.0,62.0,0.0,103.0,62.0,0.0
2021 Rush Ranch,2021-07-20,100.0,57.0,0.0,87.0,57.0,0.0,104.0,60.0,0.0,100.0,57.0,0.0
2021 Rush Ranch,2021-07-21,99.0,58.0,0.0,91.0,58.0,0.0,100.0,58.0,0.0,99.0,56.0,0.0
2021 Rush Ranch,2021-07-22,99.0,57.0,0.0,90.0,57.0,0.0,102.0,57.0,0.0,99.0,56.0,0.0
2021 Rush Ranch,2021-07-23,99.0,55.0,0.0,96.0,55.0,0.0,102.0,55.0,0.0,99.0,52.0,0.0
2021 Rush Ranch,2021-07-24,102.0,58.0,0.0,95.0,58.0,0.0,103.0,60.0,0.0,102.0,57.0,0.0
2021 Rush Ranch,2021-07-25,104.0,62.0,0.0,92.0,56.0,0.0,105.0,63.0,0.0,104.0,62.0,0.0
2021 Rush Ranch,2021-07-26,101.0,60.0,0.0,82.0,56.0,0.0,102.0,64.0,0.0,101.0,60.0,0.0
2021 Rush Ranch,2021-07-27,94.0,62.0,0.0,98.0,62.0,0.0,94.0,68.0,0.0,94.0,60.0,0.0
2021 Rush Ranch,2021-07-28,95.0,62.0,0.0,98.0,61.0,0.0,95.0,64.0,0.0,95.0,62.0,0.0
2021 Rush Ranch,2021-07-29,104.0,67.0,0.0,98.0,63.0,0.0,104.0,67.0,0.0,105.0,67.0,0.0
2021 Rush Ranch,2021-07-30,105.0,67.0,0.0,98.0,60.0,0.0,107.0,68.0,0.0,105.0,67.0,0.0
2021 Rush Ranch,2021-07-31,105.0,60.0,0.0,92.0,60.0,0.0,108.0,63.0,0.0,105.0,60.0,0.0
2021 Rush Ranch,2021-08-01,99.0,59.0,0.0,89.0,59.0,0.0,101.0,61.0,0.0,99.0,59.0,0.0
2021 Rush Ranch,2021-08-02,98.0,58.0,0.0,93.0,58.0,0.0,103.0,58.0,0.0,98.0,54.0,0.0
2021 Rush Ranch,2021-08-03,97.0,55.0,0.0,97.0,55.0,0.0,99.0,56.0,0.0,96.0,54.0,0.0
2021 Rush Ranch,2021-08-04,101.0,57.0,0.0,93.0,57.0,0.0,101.0,57.0,0.0,103.0,55.0,0.0
2021 Rush Ranch,2021-08-05,100.0,56.0,0.0,82.0,56.0,0.0,102.0,57.0,0.0,100.0,52.0,0.0
2021 Rush Ranch,2021-08-06,94.0,57.0,0.0,94.0,57.0,0.0,94.0,60.0,0.0,93.0,53.0,0.0
2021 Rush Ranch,2021-08-07,96.0,61.0,0.0,89.0,61.0,0.0,96.0,64.0,0.0,96.0,60.0,0.0
2021 Rush Ranch,2021-08-08,95.0,58.0,0.0,86.0,59.0,0.0,96.0,58.0,0.0,95.0,58.0,0.0
2021 Rush Ranch,2021-08-09,97.0,58.0,0.0,90.0,58.0,0.0,98.0,57.0,0.0,97.0,59.0,0.0
2021 Rush Ranch,2021-08-10,99.0,58.0,0.0,98.0,57.0,0.0,99.0,60.0,0.0,99.0,58.0,0.0
2021 Rush Ranch,2021-08-11,102.0,62.0,0.0,95.0,62.0,0.0,102.0,65.0,0.0,104.0,58.0,0.0
2021 Rush Ranch,2021-08-12,105.0,62.0,0.0,94.0,61.0,0.0,106.0,64.0,0.0,105.0,62.0,0.0
2021 Rush Ranch,2021-08-13,99.0,63.0,0.0,87.0,59.0,0.0,99.0,63.0,0.0,101.0,64.0,0.0
2021 Rush Ranch,2021-08-14,98.0,66.0,0.0,97.0,63.0,0.0,101.0,66.0,0.0,98.0,66.0,0.0
2021 Rush Ranch,2021-08-15,106.0,64.0,0.0,97.0,62.0,0.0,106.0,64.0,0.0,106.0,66.0,0.0
2021 Rush Ranch,2021-08-16,100.0,63.0,0.0,96.0,62.0,0.0,100.0,63.0,0.0,108.0,67.0,0.0
2021 Rush Ranch,2021-08-17,107.0,63.0,0.0,90.0,61.0,0.0,107.0,64.0,0.0,108.0,63.0,0.0
2021 Rush Ranch,2021-08-18,93.0,61.0,0.0,82.0,56.0,0.0,93.0,64.0,0.0,95.0,61.0,0.0
2021 Rush Ranch,2021-08-19,90.0,59.0,0.0,83.0,60.0,0.0,90.0,58.0,0.0,90.0,59.0,0.0
2021 Rush Ranch,2021-08-20,92.0,56.0,0.0,83.0,55.0,0.0,92.0,56.0,0.0,94.0,56.0,0.0
2021 Rush Ranch,2021-08-21,90.0,59.0,0.0,72.0,59.0,0.0,91.0,59.0,0.0,90.0,54.0,0.0
2021 Rush Ranch,2021-08-22,80.0,54.0,0.0,82.0,55.0,0.0,80.0,54.0,0.0,76.0,51.0,0.0
2021 Rush Ranch,2021-08-23,88.0,52.0,0.0,79.0,56.0,0.0,89.0,52.0,0.0,88.0,51.0,0.0
2021 Rush Ranch,2021-08-24,88.0,49.0,0.0,81.0,51.0,0.0,90.0,49.0,0.0,88.0,47.0,0.0
2021 Rush Ranch,2021-08-25,91.0,51.0,0.0,85.0,54.0,0.0,92.0,51.0,0.0,91.0,47.0,0.0
2021 Rush Ranch,2021-08-26,92.0,54.0,0.0,94.0,54.0,0.0,92.0,54.0,0.0,92.0,51.0,0.0
2021 Rush Ranch,2021-08-27,99.0,61.0,0.0,100.0,61.0,0.0,98.0,64.0,0.0,99.0,59.0,0.0
2021 Rush Ranch,2021-08-28,100.0,62.0,0.0,102.0,64.0,0.0,100.0,62.0,0.0,100.0,60.0,0.0
2021 Rush Ranch,2021-08-29,102.0,62.0,0.0,101.0,62.0,0.0,102.0,64.0,0.0,102.0,60.0,0.0
2021 Rush Ranch,2021-08-30,105.0,59.0,0.0,95.0,58.0,0.0,105.0,59.0,0.0,107.0,59.0,0.0
2021 Rush Ranch,2021-08-31,105.0,56.0,0.0,87.0,59.0,0.0,105.0,56.0,0.0,105.0,56.0,0.0
2021 Rush Ranch,2021-09-01,96.0,51.0,0.0,87.0,55.0,0.0,97.0,51.0,0.0,96.0,50.0,0.0
2021 Rush Ranch,2021-09-02,80.0,48.0,0.0,78.0,53.0,0.0,84.0,48.0,0.0,80.0,45.0,0.0
2021 Rush Ranch,2021-09-03,85.0,50.0,0.0,88.0,51.0,0.0,85.0,50.0,0.0,85.0,49.0,0.0
2021 Rush Ranch,2021-09-04,92.0,52.0,0.0,94.0,52.0,0.0,92.0,52.0,0.0,92.0,50.0,0.0
2021 Rush Ranch,2021-09-05,98.0,54.0,0.0,99.0,55.0,0.0,98.0,54.0,0.0,97.0,53.0,0.0
2021 Rush Ranch,2021-09-06,101.0,59.0,0.0,102.0,59.0,0.0,100.0,63.0,0.0,101.0,53.0,0.0
2021 Rush Ranch,2021-09-07,103.0,63.0,0.0,99.0,64.0,0.0,103.0,63.0,0.0,104.0,56.0,0.0
2021 Rush Ranch,2021-09-08,106.0,67.0,0.0,106.0,67.0,0.0,106.0,69.0,0.0,105.0,60.0,0.0
2021 Rush Ranch,2021-09-09,107.0,65.0,0.0,94.0,65.0,0.0,108.0,65.0,0.0,107.0,65.0,0.0
2021 Rush Ranch,2021-09-10,104.0,62.0,0.03,85.0,61.0,0.0,105.0,68.0,0.03,104.0,62.0,0.05
2021 Rush Ranch,2021-09-11,92.0,58.0,0.0,91.0,58.0,0.0,93.0,59.0,0.0,92.0,57.0,0.0
2021 Rush Ranch,2021-09-12,96.0,58.0,0.0,95.0,58.0,0.0,96.0,61.0,0.0,96.0,57.0,0.0
2021 Rush Ranch,2021-09-13,98.0,59.0,0.0,94.0,59.0,0.0,98.0,64.0,0.0,98.0,59.0,0.0
2021 Rush Ranch,2021-09-14,97.0,59.0,0.0,96.0,59.0,0.0,98.0,60.0,0.0,97.0,58.0,0.0
2021 Rush Ranch,2021-09-15,100.0,56.0,0.0,86.0,56.0,0.0,101.0,56.0,0.0,100.0,55.0,0.0
2021 Rush Ranch,2021-09-16,89.0,53.0,0.0,75.0,55.0,0.0,95.0,53.0,0.0,89.0,50.0,0.0
2021 Rush Ranch,2021-09-17,85.0,51.0,0.0,79.0,53.0,0.0,85.0,51.0,0.0,85.0,49.0,0.0
2021 Rush Ranch,2021-09-18,89.0,55.0,0.0,73.0,56.0,0.0,89.0,55.0,0.0,89.0,50.0,0.0
2021 Rush Ranch,2021-09-19,79.0,55.0,0.0,83.0,55.0,0.0,79.0,59.0,0.0,77.0,53.0,0.0
2021 Rush Ranch,2021-09-20,81.0,55.0,0.0,92.0,55.0,0.0,81.0,65.0,0.0,80.0,53.0,0.0
2021 Rush Ranch,2021-09-21,91.0,55.0,0.0,94.0,58.0,0.0,90.0,55.0,0.0,91.0,54.0,0.0
2021 Rush Ranch,2021-09-22,95.0,57.0,0.0,94.0,63.0,0.0,95.0,57.0,0.0,96.0,54.0,0.0
2021 Rush Ranch,2021-09-23,97.0,54.0,0.0,97.0,54.0,0.0,99.0,55.0,0.0,97.0,54.0,0.0
2021 Rush Ranch,2021-09-24,97.0,61.0,0.0,95.0,61.0,0.0,97.0,61.0,0.0,98.0,53.0,0.0
2021 Rush Ranch,2021-09-25,97.0,55.0,0.0,86.0,55.0,0.0,97.0,59.0,0.0,98.0,53.0,0.0
2021 Rush Ranch,2021-09-26,93.0,55.0,0.0,77.0,55.0,0.0,94.0,55.0,0.0,93.0,47.0,0.0
2021 Rush Ranch,2021-09-27,84.0,56.0,0.0,77.0,56.0,0.0,88.0,59.0,0.0,84.0,48.0,0.0
2021 Rush Ranch,2021-09-28,81.0,56.0,0.0,82.0,56.0,0.0,81.0,56.0,0.0,80.0,49.0,0.0
2021 Rush Ranch,2021-09-29,81.0,50.0,0.0,83.0,50.0,0.0,80.0,56.0,0.0,81.0,47.0,0.0
2021 Rush Ranch,2021-09-30,86.0,53.0,0.0,89.0,53.0,0.0,85.0,53.0,0.0,86.0,46.0,0.0
2021 Rush Ranch,2021-10-01,89.0,51.0,0.0,88.0,55.0,0.0,89.0,51.0,0.0,92.0,49.0,0.0
2021 Rush Ranch,2021-10-02,89.0,55.0,0.0,92.0,58.0,0.0,89.0,55.0,0.0,88.0,49.0,0.0
2021 Rush Ranch,2021-10-03,93.0,52.0,0.0,90.0,58.0,0.0,94.0,52.0,0.0,93.0,52.0,0.0
2021 Rush Ranch,2021-10-04,92.0,52.0,0.0,92.0,57.0,0.0,90.0,51.0,0.0,92.0,52.0,0.0
2021 Rush Ranch,2021-10-05,91.0,54.0,0.0,88.0,54.0,0.0,91.0,56.0,0.0,95.0,51.0,0.0
2021 Rush Ranch,2021-10-06,86.0,56.0,0.0,74.0,56.0,0.0,88.0,56.0,0.0,86.0,52.0,0.0
2021 Rush Ranch,2021-10-07,77.0,49.0,0.0,71.0,53.0,0.0,81.0,49.0,0.0,77.0,47.0,0.0
2021 Rush Ranch,2021-10-08,74.0,49.0,0.0,69.0,50.0,0.0,76.0,49.0,0.0,74.0,43.0,0.0
2021 Rush Ranch,2021-10-09,71.0,46.0,0.0,76.0,48.0,0.0,71.0,46.0,0.0,71.0,41.0,0.0
2021 Rush Ranch,2021-10-10,78.0,45.0,0.0,80.0,50.0,0.0,78.0,45.0,0.0,77.0,43.0,0.0
2021 Rush Ranch,2021-10-11,83.0,48.0,0.0,75.0,55.0,0.0,83.0,48.0,0.0,84.0,44.0,0.0
2021 Rush Ranch,2021-10-12,68.0,47.0,0.0,72.0,54.0,0.0,68.0,45.0,0.0,67.0,47.0,0.0
2021 Rush Ranch,2021-10-13,71.0,46.0,0.0,72.0,46.0,0.0,71.0,46.0,0.0,71.0,43.0,0.0
2021 Rush Ranch,2021-10-14,73.0,47.0,0.0,79.0,47.0,0.0,73.0,48.0,0.0,66.0,41.0,0.0
2021 Rush Ranch,2021-10-15,77.0,44.0,0.0,81.0,49.0,0.0,77.0,44.0,0.0,76.0,41.0,0.0
2021 Rush Ranch,2021-10-16,80.0,46.0,0.0,83.0,49.0,0.0,80.0,46.0,0.0,80.0,42.0,0.0
2021 Rush Ranch,2021-10-17,84.0,51.0,0.0,78.0,54.0,0.0,84.0,51.0,0.0,86.0,42.0,0.0
2021 Rush Ranch,2021-10-18,70.0,43.0,0.01,65.0,43.0,0.03,74.0,48.0,0.01,70.0,40.0,0.01
2021 Rush Ranch,2021-10-19,67.0,40.0,0.0,67.0,42.0,0.0,67.0,40.0,0.0,66.0,36.0,0.0
2021 Rush Ranch,2021-10-20,68.0,40.0,0.1,64.0,51.0,0.18,68.0,40.0,0.1,68.0,35.0,0.05
2021 Rush Ranch,2021-10-21,65.0,52.0,0.3,66.0,56.0,0.51,65.0,52.0,0.3,63.0,48.0,0.09
2021 Rush Ranch,2021-10-22,69.0,55.0,0.26,66.0,55.0,0.19,70.0,56.0,0.26,69.0,50.0,0.49
2021 Rush Ranch,2021-10-23,65.0,51.0,0.01,64.0,51.0,0.01,70.0,52.0,0.0,65.0,45.0,0.01
2021 Rush Ranch,2021-10-24,62.0,54.0,2.76,61.0,56.0,6.1,65.0,54.0,2.76,62.0,47.0,1.45
2021 Rush Ranch,2021-10-25,62.0,53.0,4.48,64.0,53.0,1.43,62.0,55.0,4.48,62.0,49.0,5.0
2021 Rush Ranch,2021-10-26,65.0,49.0,0.02,67.0,49.0,0.0,65.0,50.0,0.02,64.0,44.0,0.02
2021 Rush Ranch,2021-10-27,66.0,53.0,0.0,74.0,53.0,0.0,66.0,53.0,0.0,62.0,46.0,0.0
2021 Rush Ranch,2021-10-28,72.0,51.0,0.0,77.0,54.0,0.0,72.0,51.0,0.0,71.0,48.0,0.0
2021 Rush Ranch,2021-10-29,75.0,50.0,0.0,74.0,53.0,0.0,75.0,50.0,0.0,76.0,47.0,0.0
2021 Rush Ranch,2021-10-30,75.0,52.0,0.0,68.0,56.0,0.0,75.0,52.0,0.0,75.0,47.0,0.0
2021 Rush Ranch,2021-10-31,67.0,46.0,0.0,65.0,53.0,0.0,69.0,46.0,0.0,67.0,46.0,0.0
2021 Rush Ranch,2021-11-01,66.0,48.0,0.02,61.0,56.0,0.25,67.0,48.0,0.0,66.0,46.0,0.02
2021 Rush Ranch,2021-11-02,64.0,51.0,0.1,68.0,54.0,0.07,62.0,51.0,0.16,64.0,47.0,0.1
2021 Rush Ranch,2021-11-03,70.0,53.0,0.0,72.0,53.0,0.0,70.0,53.0,0.0,68.0,45.0,0.0
2021 Rush Ranch,2021-11-04,71.0,54.0,0.04,69.0,58.0,0.04,74.0,54.0,0.02,71.0,45.0,0.11
2021 Rush Ranch,2021-11-05,71.0,47.0,0.0,65.0,48.0,0.0,71.0,47.0,0.0,71.0,40.0,0.0
2021 Rush Ranch,2021-11-06,65.0,47.0,0.0,65.0,52.0,0.0,68.0,47.0,0.0,65.0,40.0,0.0
2021 Rush Ranch,2021-11-07,63.0,47.0,0.0,63.0,47.0,0.0,65.0,47.0,0.0,63.0,36.0,0.0
2021 Rush Ranch,2021-11-08,65.0,41.0,0.0,62.0,41.0,0.0,65.0,42.0,0.0,65.0,35.0,0.0
2021 Rush Ranch,2021-11-09,60.0,44.0,0.57,58.0,50.0,1.48,61.0,44.0,0.16,60.0,35.0,0.57
2021 Rush Ranch,2021-11-10,61.0,49.0,0.0,66.0,51.0,0.0,60.0,49.0,0.02,61.0,44.0,0.0
2021 Rush Ranch,2021-11-11,67.0,50.0,0.0,69.0,51.0,0.0,67.0,50.0,0.0,67.0,42.0,0.0
2021 Rush Ranch,2021-11-12,71.0,45.0,0.0,63.0,47.0,0.0,72.0,45.0,0.0,71.0,43.0,0.0
2021 Rush Ranch,2021-11-13,67.0,45.0,0.0,60.0,49.0,0.0,67.0,45.0,0.0,70.0,44.0,0.0
2021 Rush Ranch,2021-11-14,68.0,50.0,0.0,60.0,51.0,0.02,68.0,50.0,0.0,69.0,43.0,0.0
2021 Rush Ranch,2021-11-15,58.0,50.0,0.0,56.0,51.0,0.0,58.0,50.0,0.0,64.0,44.0,0.0
2021 Rush Ranch,2021-11-16,59.0,50.0,0.0,67.0,50.0,0.0,55.0,51.0,0.0,59.0,44.0,0.0
2021 Rush Ranch,2021-11-17,68.0,40.0,0.0,64.0,42.0,0.0,68.0,40.0,0.0,71.0,38.0,0.0
2021 Rush Ranch,2021-11-18,63.0,40.0,0.0,58.0,46.0,0.0,63.0,40.0,0.0,65.0,38.0,0.0
2021 Rush Ranch,2021-11-19,58.0,46.0,0.05,69.0,46.0,0.0,58.0,47.0,0.06,58.0,40.0,0.05
2021 Rush Ranch,2021-11-20,58.0,46.0,0.0,69.0,46.0,0.0,58.0,48.0,0.0,58.0,38.0,0.0
2021 Rush Ranch,2021-11-21,70.0,40.0,0.0,69.0,40.0,0.0,70.0,43.0,0.0,70.0,38.0,0.0
2021 Rush Ranch,2021-11-22,69.0,39.0,0.0,65.0,39.0,0.0,69.0,42.0,0.0,70.0,33.0,0.0
2021 Rush Ranch,2021-11-23,66.0,39.0,0.0,63.0,41.0,0.0,66.0,39.0,0.0,67.0,33.0,0.0
2021 Rush Ranch,2021-11-24,65.0,43.0,0.0,67.0,43.0,0.0,65.0,44.0,0.0,65.0,36.0,0.0
2021 Rush Ranch,2021-11-25,68.0,36.0,0.0,63.0,38.0,0.0,68.0,36.0,0.0,70.0,34.0,0.0
